id,is_new,type,is_answer,is_acceptAnswer,interval_fir_ans(hour),interval_acc_ans(hour),body_len
P1911,0,so post,1,1,50.59861111,50.59861111,3715
P1912,0,so post,1,0,1292.895,,222
P1913,0,so post,1,0,342.0133333,,2685
P1914,0,so post,0,0,,,1045
P1915,0,so post,1,1,0.0725,205.5052778,8494
P1916,0,so post,0,0,,,1038
P1917,0,so post,0,0,,,1013
P1918,0,so post,1,0,2609.8375,,2170
P1919,0,so post,1,1,0,0,481
P1920,0,so post,0,0,,,1676
P1921,0,so post,1,0,13252.885,,696
P1922,0,so post,0,0,,,973
P1923,0,so post,1,1,9.470277778,9.470277778,1539
P1924,0,so post,0,0,,,1436
P1925,0,so post,1,0,1037.495556,,2040
P1926,0,so post,1,1,1.382222222,1.382222222,1031
P1927,0,so post,1,1,1.158333333,1.158333333,1029
P1928,0,so post,1,1,43.56527778,43.56527778,426
P1929,0,so post,1,1,1.551944444,1.551944444,1081
P1930,0,so post,1,0,2983.183889,,1224
P1931,0,so post,0,0,,,411
P1932,0,so post,1,0,8.770277778,,2246
P1933,0,so post,0,0,,,1500
P1934,0,so post,1,0,11.15444444,,463
P1935,0,so post,1,0,234.7311111,,1375
P1936,0,so post,0,0,,,1173
P1937,0,so post,0,0,,,671
P1938,0,so post,1,1,4401.896111,4401.896111,898
P1939,0,so post,1,1,1999.717222,1999.717222,2843
P1940,0,so post,1,1,4.535833333,4.535833333,3429
P1941,0,so post,1,0,49.39861111,,1014
P1942,0,so post,0,0,,,418
P1943,0,so post,1,0,34.135,,1947
P1944,0,so post,0,0,,,796
P1945,0,so post,0,0,,,925
P1946,0,so post,1,1,17.96222222,17.96222222,815
P1947,0,so post,1,1,1.556944444,2593.0725,322
P1948,0,so post,1,0,10.19666667,,610
P1949,0,so post,1,0,27.61166667,,1060
P1950,0,so post,1,1,0.1825,0.1825,2301
P1951,0,so post,1,1,5.880555556,10.71583333,165
P1952,0,so post,0,0,,,271
P1953,0,so post,1,0,1.672222222,,1160
P1954,0,so post,0,0,,,1125
P1955,0,so post,1,0,2070.366389,,1063
P1956,0,so post,1,1,142.2788889,142.2788889,2925
P1957,0,so post,1,1,0.321388889,197.8308333,2572
P1958,0,so post,1,1,10.9325,10.9325,1959
P1959,0,so post,1,0,8.538611111,,333
P1960,0,so post,1,1,9.081944444,9.081944444,947
P1961,0,so post,1,1,5.321388889,5.321388889,1294
P1962,0,so post,,,,,
P1963,0,so post,0,0,,,2351
P1964,0,so post,0,0,,,714
P1965,0,so post,1,0,5.61,,1179
P1966,0,so post,1,1,3.366388889,3.613888889,2391
P1967,0,so post,0,0,,,880
P1968,0,so post,0,0,,,957
P1969,0,so post,0,0,,,949
P1970,0,so post,0,0,,,1049
P1971,0,so post,1,1,0.323611111,0.323611111,458
P1972,0,so post,1,1,178.8305556,370.0727778,4484
P1973,0,so post,0,0,,,2390
P1974,0,so post,0,0,,,2932
P1975,0,so post,0,0,,,5192
P1976,0,so post,1,1,151.4005556,151.4005556,3879
P1977,0,so post,1,1,35.19722222,35.19722222,1220
P1978,0,so post,1,0,1.26,,4052
P1979,0,so post,1,1,0.450277778,0.450277778,6047
P1980,0,so post,1,1,65.55277778,65.55277778,1873
P1981,0,so post,0,0,,,1789
P1982,0,so post,1,0,52.61083333,,2521
P1983,0,so post,0,0,,,510
P1984,0,so post,1,0,11.29944444,,2177
P1985,0,so post,1,1,2.433611111,2.433611111,715
P1986,0,so post,1,1,9.2025,9.2025,391
P1987,0,so post,0,0,,,852
P1988,0,so post,0,0,,,1846
P1989,0,so post,1,0,4.805277778,,1207
P1990,0,so post,0,0,,,4282
P1991,0,so post,0,0,,,620
P1992,0,so post,1,1,204.58,204.58,2055
P1993,0,so post,1,0,0.513888889,,301
P1994,0,so post,0,0,,,1131
P1995,0,so post,1,1,2.345,2.345,4939
P1996,0,so post,1,1,17.19583333,17.19583333,2071
P1997,0,so post,1,1,6.536111111,6.536111111,1320
P1998,0,so post,0,0,,,1076
P1999,0,so post,0,0,,,643
P2000,0,so post,1,0,0.246944444,,1064
P2001,0,so post,0,0,,,436
P2002,0,so post,1,0,0.781944444,,623
P2003,0,so post,1,1,0.269444444,0.269444444,2700
P2004,0,so post,1,1,9260.630833,9260.630833,2015
P2005,0,so post,0,0,,,415
P2006,0,so post,1,0,5.846666667,,983
P2007,0,so post,1,1,3.498333333,3.498333333,677
P2008,0,so post,1,0,0,,774
P2009,0,so post,1,0,23.82277778,,669
P2010,0,so post,1,0,8.460833333,,3378
P2011,0,so post,1,0,0.150833333,,525
P2012,0,so post,1,1,14.19416667,792.7680556,6226
P2013,0,so post,1,1,10.17083333,10.17083333,1925
P2014,0,so post,1,1,275.4822222,275.4822222,357
P2015,0,so post,1,0,0.722222222,,3737
P2016,0,so post,0,0,,,578
P2017,0,so post,0,0,,,2384
P2018,0,so post,1,0,68.49722222,,1949
P2019,0,so post,0,0,,,1666
P2020,0,so post,0,0,,,322
P2021,0,so post,1,0,5.008611111,,3118
P2022,0,so post,0,0,,,191
P2023,0,so post,0,0,,,763
P2024,0,so post,0,0,,,1061
P2025,0,so post,0,0,,,2343
P2026,0,so post,1,0,515.3497222,,1792
P2027,0,so post,1,1,1.181388889,1.181388889,4313
P2028,0,so post,1,1,0,0,2112
P2029,0,so post,1,1,0,0,1813
P2030,0,so post,1,1,112.4294444,112.4294444,950
P2031,0,so post,1,1,0.370833333,0.370833333,1177
P2032,0,so post,1,0,0.098611111,,448
P2033,0,so post,0,0,,,1635
P2034,0,so post,1,1,26.21055556,26.21055556,1059
P2035,0,so post,1,1,3.594166667,3.594166667,848
P2036,0,so post,0,0,,,335
P2037,0,so post,1,1,2.502222222,2.502222222,670
P2038,0,so post,1,1,0,0,3982
P2039,0,so post,0,0,,,1101
P2040,0,so post,1,0,13.70888889,,688
P2041,0,so post,0,0,,,2343
P2042,0,so post,0,0,,,515
P2043,0,so post,1,1,0.183888889,177.9430556,1788
P2044,0,so post,0,0,,,8579
P2045,0,so post,1,1,0,0,1562
P2046,0,so post,1,0,4030.993333,,606
P2047,0,so post,0,0,,,599
P2048,0,so post,0,0,,,740
P2049,0,so post,1,0,5.223055556,,794
P2050,0,so post,0,0,,,1123
P2051,0,so post,0,0,,,985
P2052,0,so post,1,0,5061.816389,,1677
P2053,0,so post,1,1,6408.643056,6408.643056,124
P2054,0,so post,,,,,
P2055,0,so post,1,0,2153.541111,,2912
P2056,0,so post,1,1,8747.470556,8747.470556,179
P2057,0,so post,0,0,,,1108
P2058,0,so post,1,1,15.51666667,15.51666667,14120
P2059,0,so post,1,1,19.15611111,19.15611111,2523
P2060,0,so post,0,0,,,1061
P2061,0,so post,1,1,14.98694444,14.98694444,1851
P2062,0,so post,0,0,,,1612
P2063,0,so post,1,1,1.232222222,1.232222222,1636
P2064,0,so post,1,0,4.369166667,,1167
P2065,0,so post,0,0,,,1167
P2066,0,so post,1,1,12.865,12.865,1122
P2067,0,so post,0,0,,,1083
P2068,0,so post,0,0,,,1684
P2069,0,so post,1,0,2135.093333,,832
P2070,0,so post,1,1,23.945,23.945,2322
P2071,0,so post,1,1,3.4625,3.4625,2793
P2072,0,so post,1,1,0.128611111,0.128611111,262
P2073,0,so post,1,0,4.046666667,,2612
P2074,0,so post,1,0,2.358055556,,173
P2075,0,so post,1,0,9910.86,,1744
P2076,0,so post,1,1,0.388888889,0.388888889,476
P2077,0,so post,0,0,,,1116
P2078,0,so post,0,0,,,1360
P2079,0,so post,0,0,,,591
P2080,0,so post,1,0,13.37138889,,983
P2081,0,so post,1,1,0.691388889,0.691388889,1684
P2082,0,so post,0,0,,,1937
P2083,0,so post,1,0,11.81888889,,3449
P2084,0,so post,1,0,39.95638889,,1210
P2085,0,so post,1,0,17.72166667,,4164
P2086,0,so post,1,0,25.02416667,,488
P2087,0,so post,1,0,10495.83583,,2338
P2088,0,so post,0,0,,,1327
P2089,0,so post,1,0,1.879166667,,2207
P2090,0,so post,0,0,,,1033
P2091,0,so post,1,1,5.208333333,267.2955556,5166
P2092,0,so post,1,1,4.823611111,4.823611111,538
P2093,0,so post,1,0,0.904444444,,2590
P2094,0,so post,1,1,47.42472222,47.42472222,1280
P2095,0,so post,1,0,747.0316667,,1944
P2096,0,so post,1,1,6.159722222,6.159722222,1347
P2097,0,so post,1,1,7.387777778,7.387777778,671
P2098,0,so post,1,0,1276.196667,,1126
P2099,0,so post,0,0,,,1795
P2100,0,so post,1,1,19.55333333,19.55333333,2368
P2101,0,so post,1,1,0,0,2786
P2102,0,so post,1,1,3386.484722,3386.484722,810
P2103,0,so post,,,,,
P2104,0,so post,1,1,0.353888889,0.353888889,585
P2105,0,so post,1,1,2.620833333,2.620833333,2553
P2106,0,so post,1,0,6331.363333,,655
P2107,0,so post,1,0,23.59027778,,1272
P2108,0,so post,1,1,16.675,16.675,1227
P2109,0,so post,0,0,,,1866
P2110,0,so post,0,0,,,1515
P2111,0,so post,1,0,4.4525,,1047
P2112,0,so post,1,0,459.2691667,,1602
P2113,0,so post,0,0,,,1364
P2114,0,so post,0,0,,,1619
P2115,0,so post,1,0,50.35611111,,5486
P2116,0,so post,0,0,,,882
P2117,0,so post,0,0,,,1918
P2118,0,so post,0,0,,,1393
P2119,0,so post,0,0,,,1435
P2120,0,so post,1,0,0.706666667,,346
P2121,0,so post,1,1,40.70388889,40.70388889,1538
P2122,0,so post,1,1,12.45166667,12.45166667,1215
P2123,0,so post,1,0,7904.874167,,1631
P2124,0,so post,1,1,11.30333333,11.30333333,1063
P2125,0,so post,0,0,,,2049
P2126,0,so post,0,0,,,1259
P2127,0,so post,0,0,,,448
P2128,0,so post,0,0,,,2718
P2129,0,so post,0,0,,,1378
P2130,0,so post,1,0,0.220277778,,665
P2131,0,so post,1,1,10.41277778,10.41277778,1468
P2132,0,so post,1,1,4.943055556,4.943055556,1567
P2133,0,so post,0,0,,,5016
P2134,0,so post,1,1,1.202222222,1.202222222,1086
P2135,0,so post,1,0,25.77694444,,1027
P2136,0,so post,0,0,,,1020
P2137,0,so post,1,1,3.337777778,3.337777778,247
P2138,0,so post,0,0,,,1582
P2139,0,so post,0,0,,,2854
P2140,0,so post,1,0,20.67694444,,2399
P2141,0,so post,0,0,,,1815
P2142,0,so post,0,0,,,1352
P2143,0,so post,1,1,5.868888889,5.868888889,2024
P2144,0,so post,1,1,0.945555556,0.945555556,6487
P2145,0,so post,1,1,191.1330556,191.1330556,1288
P2146,0,so post,1,1,10.08083333,10.08083333,483
P2147,0,so post,1,0,1215.161389,,1158
P2148,0,so post,1,1,1.575555556,1.575555556,1481
P2149,0,so post,0,0,,,2677
P2150,0,so post,1,1,0.637777778,0.637777778,1828
P2151,0,so post,1,1,185.5772222,1968.499444,2838
P2152,0,so post,1,1,51.41166667,51.41166667,2502
P2153,0,so post,1,1,76.39194444,76.39194444,3172
P2154,0,so post,0,0,,,1427
P2155,0,so post,1,1,27.76277778,27.76277778,1146
P2156,0,so post,1,1,87.22305556,87.22305556,1845
P2157,0,so post,1,1,3.329166667,3.329166667,943
P2158,0,so post,0,0,,,824
P2159,0,so post,1,1,33.61027778,33.61027778,1062
P2160,0,so post,0,0,,,699
P2161,0,so post,1,1,0,0,1587
P2162,0,so post,1,1,0.281111111,0.281111111,2100
P2163,0,so post,0,0,,,689
P2164,0,so post,1,1,5.653055556,5.653055556,1202
P2165,0,so post,1,0,1186.603889,,3164
P2166,0,so post,0,0,,,1655
P2167,0,so post,1,1,4.570555556,4.570555556,383
P2168,0,so post,1,1,0.360277778,27.3825,3183
P2169,0,so post,1,1,13.01,13.01,1145
P2170,0,so post,1,1,39.66305556,39.66305556,1957
P2171,0,so post,0,0,,,1587
P2172,0,so post,1,1,5.548888889,49.585,1187
P2173,0,so post,1,1,2.320833333,2.320833333,1412
P2174,0,so post,1,1,55.2125,55.2125,1941
P2175,0,so post,1,1,0.825,0.825,2928
P2176,0,so post,1,1,8.978333333,8.978333333,1079
P2177,0,so post,1,0,1.255277778,,212
P2178,0,so post,1,1,35.155,11717.07222,1933
P2179,0,so post,1,0,891.7111111,,2209
P2180,0,so post,1,0,920.7,,6316
P2181,0,so post,0,0,,,1195
P2182,0,so post,1,0,6.794722222,,1582
P2183,0,so post,0,0,,,7547
P2184,0,so post,0,0,,,2497
P2185,0,so post,0,0,,,275
P2186,0,so post,0,0,,,2548
P2187,0,so post,0,0,,,2023
P2188,0,so post,0,0,,,2124
P2189,0,so post,0,0,,,2102
P2190,0,so post,1,1,0.081111111,0.081111111,537
P2191,0,so post,1,0,0.143333333,,422
P2192,0,so post,0,0,,,1717
P2193,0,so post,0,0,,,2384
P2194,0,so post,1,0,2.530277778,,1252
P2195,0,so post,0,0,,,581
P2196,0,so post,1,1,0.195,0.195,1661
P2197,0,so post,1,1,0.214166667,0.214166667,395
P2198,0,so post,1,0,9212.729722,,491
P2199,0,so post,1,0,18.06111111,,599
P2200,0,so post,0,0,,,1981
P2201,0,so post,0,0,,,1404
P2202,0,so post,0,0,,,1703
P2203,0,so post,1,1,91.06583333,91.06583333,2432
P2204,0,so post,1,0,215.7044444,,950
P2205,0,so post,1,0,0.124444444,,675
P2206,0,so post,0,0,,,273
P2207,0,so post,0,0,,,783
P2208,0,so post,1,1,17.07333333,17.07333333,774
P2209,0,so post,0,0,,,866
P2210,0,so post,0,0,,,1856
P2211,0,so post,0,0,,,495
P2212,0,so post,0,0,,,2141
P2213,0,so post,0,0,,,8091
P2214,0,so post,1,0,4701.943889,,5157
P2215,0,so post,,,,,
P2216,0,so post,0,0,,,1526
P2217,0,so post,1,0,10.87333333,,1154
P2218,0,so post,0,0,,,285
P2219,0,so post,0,0,,,15725
P2220,0,so post,1,0,15.41722222,,637
P2221,0,so post,1,1,9.719722222,9.719722222,1965
P2222,0,so post,1,1,42.70777778,42.70777778,2070
P2223,0,so post,0,0,,,898
P2224,0,so post,1,1,12.22555556,12.22555556,471
P2225,0,so post,0,0,,,2444
P2226,0,so post,1,0,157.07,,618
P2227,0,so post,1,1,0.233055556,0.233055556,1363
P2228,0,so post,1,0,9.196944444,,821
P2229,0,so post,1,0,5249.815278,,4197
P2230,0,so post,1,1,31.05166667,31.05166667,646
P2231,0,so post,1,1,30.37472222,30.37472222,701
P2232,0,so post,1,1,0.370833333,0.370833333,884
P2233,0,so post,1,1,0.993888889,0.993888889,1505
P2234,0,so post,0,0,,,1368
P2235,0,so post,0,0,,,1882
P2236,0,so post,,,,,
P2237,0,so post,1,1,1.3825,1.3825,989
P2238,0,so post,0,0,,,1379
P2239,0,so post,0,0,,,5274
P2240,0,so post,1,0,0.386388889,,1316
P2241,0,so post,0,0,,,2861
P2242,0,so post,1,0,78.00055556,,731
P2243,0,so post,1,1,76.28611111,76.28611111,1140
P2244,0,so post,0,0,,,504
P2245,0,so post,1,0,0,,186
P2246,0,so post,1,1,3725.247222,3725.247222,969
P2247,0,so post,1,1,1.449722222,1.449722222,404
P2248,0,so post,0,0,,,2925
P2249,0,so post,1,1,3.388888889,3.388888889,390
P2250,0,so post,1,1,0.091666667,0.091666667,2207
P2251,0,so post,1,1,0.858611111,0.858611111,1474
P2252,0,so post,1,0,5.013333333,,1494
P2253,0,so post,1,0,45.38888889,,1070
P2254,0,so post,1,1,6.961111111,6.961111111,3688
P2255,0,so post,1,0,1.09,,935
P2256,0,so post,0,0,,,1154
P2257,0,so post,1,1,16.48972222,16.48972222,765
P2258,0,so post,0,0,,,933
P2259,0,so post,1,0,0.906111111,,435
P2260,0,so post,1,1,136.0111111,136.0111111,2130
P2261,0,so post,1,1,0.322222222,0.322222222,492
P2262,0,so post,0,0,,,1033
P2263,0,so post,1,1,10.87277778,10.87277778,803
P2264,0,so post,1,1,0.883333333,0.883333333,908
P2265,0,so post,1,1,3.233055556,3.233055556,793
P2266,0,so post,0,0,,,185
P2267,0,so post,1,1,22.26777778,22.26777778,1102
P2268,0,so post,0,0,,,668
P2269,0,so post,1,0,9232.107222,,26622
P2270,0,so post,1,0,0.882222222,,1429
P2271,0,so post,1,1,2418.850833,2418.850833,1578
P2272,0,so post,1,0,295.8030556,,3196
P2273,0,so post,0,0,,,2541
P2274,0,so post,0,0,,,2837
P2275,0,so post,1,1,1120.859722,1120.859722,880
P2276,0,so post,0,0,,,1419
P2277,0,so post,0,0,,,932
P2278,0,so post,1,1,3.890833333,3.890833333,1715
P2279,0,so post,1,1,0.191388889,0.191388889,1440
P2280,0,so post,0,0,,,3587
P2281,0,so post,1,1,3.018333333,3.018333333,1446
P2282,0,so post,1,0,0.386944444,,910
P2283,0,so post,0,0,,,461
P2284,0,so post,1,0,0.335277778,,2289
P2285,0,so post,1,1,9213.345278,9213.345278,359
P2286,0,so post,0,0,,,527
P2287,0,so post,0,0,,,1444
P2288,0,so post,1,0,0,,181
P2289,0,so post,1,0,3.375,,888
P2290,0,so post,1,0,32.97166667,,928
P2291,0,so post,1,1,1.555,1.555,1396
P2292,0,so post,1,1,62.85194444,62.85194444,1136
P2293,0,so post,1,1,1.328055556,1.328055556,2983
P2294,0,so post,1,1,0.371944444,0.371944444,308
P2295,0,so post,1,1,1.154444444,1.154444444,3963
P2296,0,so post,0,0,,,485
P2297,0,so post,1,1,0.806388889,0.806388889,907
P2298,0,so post,0,0,,,1897
P2299,0,so post,1,1,4.371666667,4.371666667,1235
P2300,0,so post,0,0,,,2848
P2301,0,so post,1,0,6.911388889,,1042
P2302,0,so post,1,0,11.17944444,,2451
P2303,0,so post,1,1,0.3775,0.3775,344
P2304,0,so post,1,0,2.1875,,628
P2305,0,so post,0,0,,,2294
P2306,0,so post,0,0,,,2645
P2307,0,so post,1,1,63.11444444,63.11444444,955
P2308,0,so post,0,0,,,1539
P2309,0,so post,1,1,146.7775,146.7775,7765
P2310,0,so post,0,0,,,675
P2311,0,so post,1,0,0.5375,,377
P2312,0,so post,1,1,0.275,0.275,1639
P2313,0,so post,0,0,,,900
P2314,0,so post,1,1,2.009722222,2.009722222,283
P2315,0,so post,1,1,8.074444444,8.074444444,521
P2316,0,so post,1,0,0.83,,428
P2317,0,so post,0,0,,,1067
P2318,0,so post,1,0,121.1277778,,2785
P2319,0,so post,0,0,,,1422
P2320,0,so post,1,0,0.798055556,,763
P2321,0,so post,1,1,5.888888889,5.888888889,955
P2322,0,so post,1,0,12077.79528,,1953
P2323,0,so post,1,1,82.02416667,107.9811111,2187
P2324,0,so post,0,0,,,1236
P2325,0,so post,0,0,,,2596
P2326,0,so post,1,1,168.4744444,168.4744444,816
P2327,0,so post,1,1,186.9963889,186.9963889,1287
P2328,0,so post,1,0,13.47416667,,2100
P2329,0,so post,1,1,7.048611111,7.048611111,525
P2330,0,so post,0,0,,,3982
P2331,0,so post,1,0,746.8641667,,816
P2332,0,so post,0,0,,,1725
P2333,0,so post,0,0,,,463
P2334,0,so post,0,0,,,1372
P2335,0,so post,1,1,8068.669722,8068.669722,1621
P2336,0,so post,0,0,,,3203
P2337,0,so post,1,1,0.146111111,0.146111111,872
P2338,0,so post,1,0,57.85138889,,1182
P2339,0,so post,1,0,26.77694444,,2458
P2340,0,so post,1,1,0.106388889,0.106388889,703
P2341,0,so post,1,0,3.863611111,,1374
P2342,0,so post,0,0,,,340
P2343,0,so post,1,0,39.70444444,,1524
P2344,0,so post,1,0,0.31,,1491
P2345,0,so post,0,0,,,1377
P2346,0,so post,1,1,0,0,886
P2347,0,so post,1,1,8.530277778,8.530277778,4323
P2348,0,so post,1,0,2523.366111,,692
P2349,0,so post,1,1,31.47388889,31.47388889,4690
P2350,0,so post,1,0,1.570555556,,941
P2351,0,so post,0,0,,,689
P2352,0,so post,1,1,0,0,1120
P2353,0,so post,1,1,18.35027778,1032.453611,765
P2354,0,so post,0,0,,,985
P2355,0,so post,0,0,,,1083
P2356,0,so post,0,0,,,4547
P2357,0,so post,1,1,7.836388889,7.836388889,1287
P2358,0,so post,1,0,0.483611111,,665
P2359,0,so post,1,0,2.85,,3043
P2360,0,so post,1,1,28.73416667,28.73416667,908
P2361,0,so post,0,0,,,441
P2362,0,so post,0,0,,,1037
P2363,0,so post,0,0,,,1077
P2364,0,so post,1,0,4335.114722,,2117
P2365,0,so post,1,1,6.153333333,6.153333333,736
P2366,0,so post,1,0,329.5738889,,3708
P2367,0,so post,1,0,32.82833333,,1570
P2368,0,so post,0,0,,,1112
P2369,0,so post,1,0,18.45888889,,1480
P2370,0,so post,1,0,25.9675,,592
P2371,0,so post,0,0,,,872
P2372,0,so post,1,1,242.3063889,242.3063889,1494
P2373,0,so post,1,0,92.96083333,,1479
P2374,0,so post,1,1,0.195,0.195,1909
P2375,0,so post,0,0,,,1960
P2376,0,so post,0,0,,,2069
P2377,0,so post,0,0,,,517
P2378,0,so post,0,0,,,1829
P2379,0,so post,1,1,2.538611111,2.538611111,5168
P2380,0,so post,1,0,16.25833333,,1548
P2381,0,so post,0,0,,,1582
P2382,0,so post,1,1,3.269722222,3.269722222,946
P2383,0,so post,0,0,,,1621
P2384,0,so post,0,0,,,2661
P2385,0,so post,0,0,,,2166
P2386,0,so post,1,1,1.571111111,1.571111111,4017
P2387,0,so post,0,0,,,1006
P2388,0,so post,1,0,0.147222222,,853
P2389,0,so post,0,0,,,1751
P2390,0,so post,1,0,106.2644444,,2232
P2391,0,so post,0,0,,,1727
P2392,0,so post,1,0,9.184444444,,598
P2393,0,so post,1,0,9.331944444,,541
P2394,0,so post,,,,,
P2395,0,so post,1,0,8363.796389,,1148
P2396,0,so post,1,1,1.111944444,1.111944444,1455
P2397,0,so post,1,1,17.00638889,17.00638889,938
P2398,0,so post,1,1,11.10333333,11.10333333,1660
P2399,0,so post,1,0,773.2261111,,308
P2400,0,so post,1,0,28.1625,,1289
P2401,0,so post,1,1,27.635,27.635,1645
P2402,0,so post,1,1,0,0,582
P2403,0,so post,1,1,0.691111111,0.691111111,1022
P2404,0,so post,1,0,0.611666667,,1755
P2405,0,so post,1,1,0.105555556,0.105555556,1546
P2406,0,so post,0,0,,,586
P2407,0,so post,0,0,,,2207
P2408,0,so post,1,1,0.8125,0.8125,792
P2409,0,so post,0,0,,,1325
P2410,0,so post,0,0,,,541
P2411,0,so post,1,0,2116.720833,,1853
P2412,0,so post,0,0,,,4006
P2413,0,so post,1,1,0.969722222,0.969722222,5706
P2414,0,so post,1,1,0.262777778,0.262777778,1079
P2415,0,so post,0,0,,,2609
P2416,0,so post,1,1,1.276666667,1.276666667,2315
P2417,0,so post,1,0,7865.500278,,154
P2418,0,so post,0,0,,,837
P2419,0,so post,0,0,,,2198
P2420,0,so post,1,1,0.341944444,0.341944444,1215
P2421,0,so post,0,0,,,1429
P2422,0,so post,1,1,0.116666667,0.116666667,2611
P2423,0,so post,0,0,,,604
P2424,0,so post,1,1,0.096388889,9124.596944,898
P2425,0,so post,1,1,4035.290556,4035.290556,153
P2426,0,so post,1,0,10112.69,,799
P2427,0,so post,1,0,0.160833333,,836
P2428,0,so post,1,0,3.281666667,,753
P2429,0,so post,1,1,80.07666667,80.07666667,3396
P2430,0,so post,1,0,1.078333333,,2255
P2431,0,so post,1,0,141.1355556,,4639
P2432,0,so post,1,1,25.28055556,25.28055556,1115
P2433,0,so post,0,0,,,356
P2434,0,so post,1,0,11946.83167,,4262
P2435,0,so post,0,0,,,801
P2436,0,so post,1,0,7585.403333,,637
P2437,0,so post,1,1,17.64666667,17.64666667,407
P2438,0,so post,0,0,,,520
P2439,0,so post,0,0,,,1225
P2440,0,so post,1,0,19.05527778,,1246
P2441,0,so post,0,0,,,1922
P2442,0,so post,1,0,0.363055556,,1341
P2443,0,so post,0,0,,,843
P2444,0,so post,0,0,,,1548
P2445,0,so post,1,0,5912.341389,,1016
P2446,0,so post,0,0,,,3329
P2447,0,so post,0,0,,,1227
P2448,0,so post,1,0,12430.20139,,4647
P2449,0,so post,0,0,,,1032
P2450,0,so post,1,1,132.9380556,132.9380556,3468
P2451,0,so post,1,0,0.220555556,,1745
P2452,0,so post,1,0,7.086111111,,1192
P2453,0,so post,0,0,,,4067
P2454,0,so post,1,1,2.675833333,2.675833333,2356
P2455,0,so post,0,0,,,1096
P2456,0,so post,0,0,,,3041
P2457,0,so post,1,0,13.29222222,,1085
P2458,0,so post,1,1,1.818611111,1.818611111,2123
P2459,0,so post,0,0,,,1352
P2460,0,so post,0,0,,,1990
P2461,0,so post,1,0,0.396944444,,1624
P2462,0,so post,1,1,1.110555556,1.110555556,770
P2463,0,so post,1,0,0.113611111,,300
P2464,0,so post,1,0,8.761944444,,2382
P2465,0,so post,0,0,,,2884
P2466,0,so post,1,0,0.2075,,405
P2467,0,so post,0,0,,,2842
P2468,0,so post,0,0,,,1007
P2469,0,so post,0,0,,,1096
P2470,0,so post,0,0,,,394
P2471,0,so post,1,0,5955.194444,,4945
P2472,0,so post,1,1,12.5125,12.5125,1908
P2473,0,so post,1,0,8566.247778,,2037
P2474,0,so post,1,1,51.10472222,51.10472222,2823
P2475,0,so post,0,0,,,2615
P2476,0,so post,0,0,,,424
P2477,0,so post,1,1,1.790555556,1.790555556,565
P2478,0,so post,1,1,7.923055556,7.923055556,735
P2479,0,so post,1,1,0.27,0.27,1487
P2480,0,so post,0,0,,,770
P2481,0,so post,1,1,0.710277778,0.710277778,323
